updated_at;event_type;external_user_id;time;timezone;campaign_id;campaign_name;message_variation_id;canvas_id;canvas_name;canvas_variation_id;canvas_variation_name;canvas_step_id;canvas_step_name;send_id;dispatch_id;sending_ip;ip_pool;bounce_reason;esp;from_domain;is_drop;int
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
22/10/2022 09:40;users_messages_email_Bounce;zEy-Q3RiF;1666431313;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;19b24855-694c-4012-b5bd-f9993c4ae2aa;ONBO_Email-NPS_online_2;NULL;6353b94ba380e6c140382d1acda4d852;223.165.114.82;marketing_3429;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;news.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
22/10/2022 14:22;users_messages_email_Bounce;IRNP-6xE_;1666448282;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6353fb8fb7904d893b1b34a7f45d4341;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
22/10/2022 14:22;users_messages_email_Bounce;3W3ZkSfZTo;1666448498;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6353fc6e84f38536d05470cf2b435f27;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
22/10/2022 17:30;users_messages_email_Bounce;sgfMxmDrd;1666459548;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635427991d0633a35048fc91d33afecb;223.165.112.128;transactional_4341;550 5.1.1 ...@... user does not exist;SparkPost;service.mon-marche.fr;NULL;
23/10/2022 10:07;users_messages_email_Bounce;XQgSwLnNl;1666519630;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635512441efd1f475af234a13eb7bc38;223.165.112.128;transactional_4341;550 5.1.1 ...@... Recipient address rejected: ... in local recipient table;SparkPost;service.mon-marche.fr;NULL;
23/10/2022 09:32;users_messages_email_Bounce;kjesOJSUu;1666517279;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6355091ebc192516c730a240a1af524a;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
23/10/2022 13:26;users_messages_email_Bounce;EiFAViUjs;1666531461;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63554082c52b7aedbfa1b0a7b0a6e7a6;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
23/10/2022 12:10;users_messages_email_Bounce;pbyxyz0ora;1666526845;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63552e7a819864eca10a6ba25723f5cd;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
23/10/2022 17:04;users_messages_email_Bounce;HH84uanORW;1666544612;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635573dd91c7b6df8c21bedadcd7678a;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
24/10/2022 07:51;users_messages_email_Bounce;YP2KJHMOf;1666597838;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635643c7db1c2457930ef6e3810dc79e;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
24/10/2022 09:44;users_messages_email_Bounce;efNaWdewJ;1666604451;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;19b24855-694c-4012-b5bd-f9993c4ae2aa;ONBO_Email-NPS_online_2;NULL;63565c4d844728ee0ec1f51f80d4f720;223.165.114.82;marketing_3429;552 1 Requested mail action aborted, mailbox not found;SparkPost;news.mon-marche.fr;NULL;
24/10/2022 11:56;users_messages_email_Bounce;baT7zO4hL;1666612447;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63567cdcb9c644324896506bd77969ad;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [VI1EUR03FT047.eop-EUR03.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
24/10/2022 16:08;users_messages_email_Bounce;Nj7oSpWan;1666627399;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6356b73c4498a1c1815c85d44b38ba52;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [HE1EUR04FT046.eop-eur04.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
24/10/2022 16:59;users_messages_email_Bounce;Qs6kjlcPn;1666630691;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;6356c41f6340faa12c03cde08505fbd2;223.165.112.128;transactional_4341;550 5.1.1 user unknown (UserSearch);SparkPost;service.mon-marche.fr;NULL;
24/10/2022 19:39;users_messages_email_Bounce;P5C95rily;1666640031;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6356e89bec84baa7e36637bc082f3d59;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
24/10/2022 14:57;users_messages_email_Bounce;sD_7X1JhLhG;1666623285;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6356a7324ec4b03b80f1dd285c3242fb;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
25/10/2022 14:02;users_messages_email_Bounce;aCMEdFdP7;1666706476;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6357ec1d633ba8b0447990da8807d0a3;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
25/10/2022 09:04;users_messages_email_Bounce;NULL;1666688457;NULL;NULL;NULL;NULL;367c9d56-5c36-4083-92e7-7a2452b3e308;PROS_clientstesteurs_v1;0af480a6-8de8-480a-a4a3-ed72b8d2b527;Variant 1;c757b69c-9d40-425b-b185-f3b8ce5f65ce;PROS_Email-horszone;NULL;6357a5b82d97c0effb9a8fce93242713;223.165.112.13;lead_management_2006;550 Requested action not taken: mailbox unavailable;SparkPost;offre.mon-marche.fr;NULL;
25/10/2022 11:17;users_messages_email_Bounce;NULL;1666696517;Europe/Paris;NULL;NULL;NULL;3830b844-1ec3-43f2-84fc-ad718cec5bc8;PROS_cptesanscde_v2;4ad8b9bd-cc9d-42b1-a9b7-6613d34fb562;Variant 1;6ff2f419-49a0-411a-9809-3d81644886d5;PROS_Email-email1;NULL;6357c53ef05d67f78b0454d36e1157c5;223.165.114.82;marketing_3429;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;news.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
25/10/2022 11:57;users_messages_email_Bounce;MH20I2VYG;1666698926;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6357cea76de370c319c52e8538f4b6c7;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [HE1EUR04FT010.eop-eur04.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
25/10/2022 13:10;users_messages_email_Bounce;WDHQtSVEI;1666703150;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6357df29fb886743095325b620cccd13;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
25/10/2022 14:59;users_messages_email_Bounce;GHwOX_srhW;1666709838;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6357f94b5374e86301761dba9ed5efe4;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
25/10/2022 15:29;users_messages_email_Bounce;zctMCga1n;1666711602;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63580029615f3241b033444e72bd57c6;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
25/10/2022 20:11;users_messages_email_Bounce;4JlgSb10Y;1666728330;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6358418320710f36d2a5be98b3aaaba3;223.165.112.128;transactional_4341;550 5.1.1 ...@... Adresse destinataire invalide. Invalid recipient. {base64};SparkPost;service.mon-marche.fr;NULL;
25/10/2022 15:55;users_messages_email_Bounce;cmpOgge03;1666713022;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635805ba98b06f1f1a00740a3cc659bd;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
25/10/2022 16:51;users_messages_email_Bounce;F03a32YJLp;1666716506;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63581357f7eed2466730d0df50cd65e8;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [VI1EUR06FT012.eop-eur06.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
25/10/2022 19:03;users_messages_email_Bounce;OPH9fJBgw;1666724414;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635831c0c00c8bff13ffa6b23eba40c2;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [AM7EUR03FT063.eop-EUR03.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
27/10/2022 12:30;users_messages_email_Bounce;lebj4BOPU;1666873736;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635a797d68b9d3b63b5cbdbea68a4db2;223.165.112.128;transactional_4341;550 Mailbox unavailable or access denied [{base64}  IP: a.b.c.d].;SparkPost;service.mon-marche.fr;NULL;
26/10/2022 09:23;users_messages_email_Bounce;n_6Ipi9W3;1666776063;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6358fbfb5c99ba528720cd5a940359cd;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
26/10/2022 11:50;users_messages_email_Bounce;PUIUTpfjy;1666784899;Europe/Paris;NULL;NULL;NULL;2d0ec099-e78b-4dc7-ad04-9d7ea0a7e8ce;TRAN_confirmationcommande;40cfc4d5-6657-4fad-b7ea-8a21f9f1c6ce;Variant 1;ccfeb260-4ed2-4c50-8673-345b42bb71be;TRAN_confirmationcommande_E_V1;NULL;63591e7fd8266aae6e75bb23512d2db5;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
26/10/2022 11:55;users_messages_email_Bounce;GnPugAz6l;1666785038;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;63591f0a87cf24d8039a9f324c21e974;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
26/10/2022 15:34;users_messages_email_Bounce;32J3Hh59S;1666798230;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;223.165.114.82;marketing_3429;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;news.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
26/10/2022 15:49;users_messages_email_Bounce;rxn87xEFY;1666799199;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6359565887ce29d55b20fbc6b1499fbb;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
26/10/2022 16:35;users_messages_email_Bounce;rbsMBf681;1666801778;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;6359606dd0b1bf41c08adf26811638f7;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
28/10/2022 03:50;users_messages_email_Bounce;CGD9tCynx;1666928962;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635b513fb90a109f10bb8a1a3175f595;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB8EUR05FT058.eop-eur05.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
28/10/2022 09:57;users_messages_email_Bounce;JR-A9x0Rc;1666950934;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635ba712d6298acc9aef4e2054a439cf;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
28/10/2022 09:32;users_messages_email_Bounce;2bBgU0xZ1;1666949436;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;223.165.114.82;marketing_3429;550 5.4.1 Recipient address rejected: Access denied. AS({hex}) [DBAEUR03FT013.eop-EUR03.prod.protection.outlook.com];SparkPost;news.mon-marche.fr;NULL;
30/10/2022 18:53;users_messages_email_Bounce;IxLJLnD8q;1667155802;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635ec752a89a0d02cd4ddd0a8213ffaa;223.165.112.128;transactional_4341;554 RCPT ...@... dosn't exist;SparkPost;service.mon-marche.fr;NULL;
28/10/2022 10:00;users_messages_email_Bounce;me3HfjoEl;1666950965;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635ba7323049af0a47c75badd3d8ee63;223.165.112.128;transactional_4341;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB8EUR06FT053.eop-eur06.prod.protection.outlook.com];SparkPost;service.mon-marche.fr;NULL;
28/10/2022 11:59;users_messages_email_Bounce;BhK1jhsWd;1666958301;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635bc3d50efa77087907fe391f39ee0e;223.165.112.128;transactional_4341;550-5.1.1 The email account that you tried to reach does not exist. Please try;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
SparkPost;service.mon-marche.fr;;;;;;;;;;;;;;;;;;;;;
28/10/2022 17:39;users_messages_email_Bounce;zNsjaG9sD;1666978724;NULL;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635c139e395679111c59d265121ebc3c;223.165.112.128;transactional_4341;550 5.1.1 {hash} Adresse d au moins un destinataire invalide. Invalid recipient. OFR_416 [416];SparkPost;service.mon-marche.fr;NULL;
28/10/2022 19:52;users_messages_email_Bounce;7Q1wCoETe;1666986466;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635c31df14bc6de253d93ff838779d47;223.165.112.128;transactional_4341;552 1 Requested mail action aborted, mailbox not found;SparkPost;service.mon-marche.fr;NULL;
29/10/2022 06:02;users_messages_email_Bounce;oTvU90KIf;1667023239;Europe/Paris;NULL;NULL;NULL;67b96876-5f66-4fb8-a2e3-cdc577087715;WELC_v1;56266747-281e-483a-b9f0-df8a9c975455;WELC;9b391226-5719-4551-bf31-316a88c1c17b;WELC_1j_email1;NULL;635cc17a7f89e87715499d49fdd7cd13;223.165.114.82;marketing_3429;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [DB5EUR01FT039.eop-EUR01.prod.protection.outlook.com];SparkPost;news.mon-marche.fr;NULL;
29/10/2022 09:02;users_messages_email_Bounce;NULL;1667034075;NULL;NULL;NULL;NULL;367c9d56-5c36-4083-92e7-7a2452b3e308;PROS_clientstesteurs_v1;0af480a6-8de8-480a-a4a3-ed72b8d2b527;Variant 1;c757b69c-9d40-425b-b185-f3b8ce5f65ce;PROS_Email-horszone;NULL;635cebd46bc7388929d0806a8f639cfb;223.165.112.13;lead_management_2006;550 Requested action not taken: mailbox unavailable;SparkPost;offre.mon-marche.fr;NULL;
29/10/2022 09:17;users_messages_email_Bounce;tY3SiYzPCW;1667034821;Europe/Paris;NULL;NULL;NULL;0b4b93b9-6fa2-474b-8d40-72caa29ed878;TRAN_creationdecompte;7b89c1e4-7b74-4e34-a847-6402f41b6ad2;TRAN_creationdecompte;98cf6501-1bf3-44aa-90f7-0a42370f7289;TRAN_creationdecompte_email;NULL;635ceebe40296ca6b7770910c2d817f5;223.165.112.128;transactional_4341;550 5.1.1 ...@... user does not exist;SparkPost;service.mon-marche.fr;NULL;
29/10/2022 09:37;users_messages_email_Bounce;q7GMHDjRa;1667036117;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;19b24855-694c-4012-b5bd-f9993c4ae2aa;ONBO_Email-NPS_online_2;NULL;635cf3d10f7b76a0e0143dc2626eb579;223.165.114.82;marketing_3429;550 5.5.0 Requested action not taken: mailbox unavailable (S{hex}). [VI1EUR06FT004.eop-eur06.prod.protection.outlook.com];SparkPost;news.mon-marche.fr;NULL;
