updated_at;event_type;external_user_id;time;timezone;campaign_id;campaign_name;message_variation_id;canvas_id;canvas_name;canvas_variation_id;canvas_variation_name;canvas_step_id;canvas_step_name;send_id;dispatch_id;ip_pool
2022-10-21T15:40:07;users_messages_email_Unsubscribe;cvVaOxsd9;1666366771;Europe/Paris;d051b691-74ac-4cf0-995b-872be6de7256;191022_PROM_S42_E_v1;129dc5dc-fc0b-40b3-a149-d4fb0e59bfdb;NULL;NULL;NULL;NULL;NULL;NULL;NULL;634fc399b5a8d7f5ea1433c8ede68bd3;NULL
2022-10-21T17:26:20;users_messages_email_Unsubscribe;99Xmn8UbR;1666372997;Europe/Paris;d051b691-74ac-4cf0-995b-872be6de7256;191022_PROM_S42_E_v1;129dc5dc-fc0b-40b3-a149-d4fb0e59bfdb;NULL;NULL;NULL;NULL;NULL;NULL;NULL;634fc399b5a8d7f5ea1433c8ede68bd3;NULL
2022-10-21T20:19:13;users_messages_email_Unsubscribe;btgTsu3so;1666383544;Europe/Paris;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;cf42395a-a422-416e-a2bb-efd5f05e3e84;211022_NEWS_Courges-pdt_E_V1;NULL;63525fcc36e60d5c069b84e0cc2ec0de;NULL
2022-10-21T21:20:18;users_messages_email_Unsubscribe;btgTsu3so;1666387051;Europe/Paris;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;cf42395a-a422-416e-a2bb-efd5f05e3e84;211022_NEWS_Courges-pdt_E_V1;NULL;63525fcc36e60d5c069b84e0cc2ec0de;NULL
2022-10-22T08:13:29;users_messages_email_Unsubscribe;xFaSPLo10;1666426150;Europe/Paris;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;9ec98f20-7b65-43f4-b3d9-7393decdc51a;211022_NEWS_Courges-FLtop_E_V1;NULL;63525fd2ad86aba10e3d6875fa33e2df;NULL
2022-10-22T12:50:47;users_messages_email_Unsubscribe;qHrSHq6Ym;1666442943;Europe/Paris;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;cf42395a-a422-416e-a2bb-efd5f05e3e84;211022_NEWS_Courges-pdt_E_V1;NULL;63525fb8911b6f0af49340518ccb8ff3;NULL
2022-10-22T13:26:32;users_messages_email_Unsubscribe;ufJ36hPr53;1666444916;Europe/Paris;NULL;NULL;NULL;2dd46737-523c-4950-bb5d-8608f5dead78;ABAN_v3.0;e097111d-e0f6-466d-848e-f5bd687250c6;ABAN_v3.0_1h;50009a3a-da36-4257-ac70-6a5bf124b43f;ABAN_Email-2_existing;NULL;6353ee5bef1c240b696d23a5f4e4c568;NULL
2022-10-22T18:18:11;users_messages_email_Unsubscribe;AKTDbTAYB;1666462579;NULL;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;9ec98f20-7b65-43f4-b3d9-7393decdc51a;211022_NEWS_Courges-FLtop_E_V1;NULL;63525fbe934cbee4d2ca35da3485eb9f;NULL
2022-10-22T20:28:45;users_messages_email_Unsubscribe;k_lkVKyUp;1666470405;Europe/Paris;NULL;NULL;NULL;67b96876-5f66-4fb8-a2e3-cdc577087715;WELC_v1;56266747-281e-483a-b9f0-df8a9c975455;WELC;9b391226-5719-4551-bf31-316a88c1c17b;WELC_1j_email1;NULL;63527f52477bbb33d59744285c6a6a71;NULL
2022-10-23T15:53:24;users_messages_email_Unsubscribe;Tzv3ZqLIt;1666540363;Europe/Paris;NULL;NULL;NULL;fabd8619-e87e-4e34-a708-bc6d7d5b8a67;PREV_churn-topclt_v2;13594e70-c131-44be-96fd-87a489acdad1;PREV;9b0e3581-a33e-4e96-a27d-5fa5ef51e5b7;PREV_Email-1;NULL;63555e12b1edbcc1c2cd313e70c63aed;NULL
2022-10-23T16:24:41;users_messages_email_Unsubscribe;QtV6G0vKA;1666542206;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;2cddee68-59ad-41ca-b33b-fa266a1064a9;ONBO_Email-USP_online;NULL;6353b95928e4a47bbf6d85c574ad01b7;NULL
2022-10-23T19:23:03;users_messages_email_Unsubscribe;UDcQ63VYw0;1666552822;Europe/Paris;NULL;NULL;NULL;b6ac6fc3-3903-4e2d-9582-a8e48efe1c55;PREV_churn-otherclt_v2;cc8bb31e-5586-4656-a8b6-e122c8f738fe;PREV_churn-otherclt_v2;d5c1d31d-b444-40fc-adaf-4086a912773d;PREV_Email-1_other;NULL;63540c8fca038b165fbe8d6fd13bfff2;NULL
2022-10-23T23:26:02;users_messages_email_Unsubscribe;YqiUAIr4Z;1666567519;Europe/Paris;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;9ec98f20-7b65-43f4-b3d9-7393decdc51a;211022_NEWS_Courges-FLtop_E_V1;NULL;63525fb99d61b37ffce4047fa8b94af3;NULL
2022-10-24T04:36:13;users_messages_email_Unsubscribe;QtV6G0vKA;1666586004;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;2cddee68-59ad-41ca-b33b-fa266a1064a9;ONBO_Email-USP_online;NULL;6353b95928e4a47bbf6d85c574ad01b7;NULL
2022-10-24T06:16:56;users_messages_email_Unsubscribe;2d_Lvfn0u;1666592127;Europe/Paris;NULL;NULL;NULL;2dd46737-523c-4950-bb5d-8608f5dead78;ABAN_v3.0;e097111d-e0f6-466d-848e-f5bd687250c6;ABAN_v3.0_1h;50009a3a-da36-4257-ac70-6a5bf124b43f;ABAN_Email-2_existing;NULL;635578c9e958d7ee6d7627643f3e98b3;NULL
2022-10-24T09:11:50;users_messages_email_Unsubscribe;zqiJQGrcd;1666602488;Europe/Paris;NULL;NULL;NULL;2dd46737-523c-4950-bb5d-8608f5dead78;ABAN_v3.0;e097111d-e0f6-466d-848e-f5bd687250c6;ABAN_v3.0_1h;50009a3a-da36-4257-ac70-6a5bf124b43f;ABAN_Email-2_existing;NULL;6328cbb84808e72b2bd0b6050ca3bd8b;NULL
2022-10-24T12:20:43;users_messages_email_Unsubscribe;Kw9_TLdEB;1666613984;Europe/Paris;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;cf42395a-a422-416e-a2bb-efd5f05e3e84;211022_NEWS_Courges-pdt_E_V1;NULL;63525fe2b8fe7bcdc1093d792018cfa3;NULL
2022-10-24T22:00:10;users_messages_email_Unsubscribe;jJJj_l00i;1666648597;NULL;NULL;NULL;NULL;74bae1e9-da6b-43b4-a9c9-29697bf1be06;150922_SURV_churn_E_v1;690a0deb-4e00-4fa0-9eac-ae4fde226c0a;150922_SURV_churn_E_v1;b21a15c2-0643-43e8-94ef-56227d19bb4f;150922_SURV_churn90-180_E_v1;NULL;63230ccc9492d7b00e0aeef170c7ad8b;NULL
2022-10-25T23:58:25;users_messages_email_Unsubscribe;YNcORRgVw;1666742064;Europe/Paris;9e6b8d25-8f33-4703-a02d-962b251659fe;141022_NEWS_semainegout_E_v1;b435044a-eb8a-4c66-b5d0-6e5d66326de0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6349726a0e13f02179df657400f990b5;NULL
2022-10-25T23:53:28;users_messages_email_Unsubscribe;YNcORRgVw;1666742000;Europe/Paris;NULL;NULL;NULL;758841f1-8b77-48bd-a43d-7ac15d569c48;211022_NEWS_Courges_M_V1;d3f3a69c-30a0-43f0-975b-a935313599e0;211022_NEWS_Courges_M_V1;9ec98f20-7b65-43f4-b3d9-7393decdc51a;211022_NEWS_Courges-FLtop_E_V1;NULL;63525faabb71986eae57e03b95271f19;NULL
2022-10-26T05:53:08;users_messages_email_Unsubscribe;J-jhcKh1_;1666763318;Europe/Paris;NULL;NULL;NULL;4194b1a2-e675-48df-a984-58c4c4e6dd6d;211022_NEWS_Courges-reac_M_V1;548fc503-d4b7-4295-9c9e-40a1b5c2f76b;211022_NEWS_Courges-reac_M_V1;d7ed7907-2e91-4946-adc1-3ccfa68886d9;211022_NEWS_Courges-winb_E_V1;NULL;63525fb7f65bf0d2bc448039e45171f9;NULL
2022-10-26T07:29:20;users_messages_email_Unsubscribe;5x0dgIFaZ;1666769191;Europe/Paris;6c44554a-ab49-481a-8709-19da175eacf5;NL CGV Parrainage;89864ae9-ed48-4463-8b2c-ee40ef8ca570;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6241cd7361c6cb39c4d3a3bd19d1b5f0;NULL
2022-10-26T15:39:09;users_messages_email_Unsubscribe;8gsWyMw6z;1666798532;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T15:59:20;users_messages_email_Unsubscribe;Rgg5iL9Gs;1666799922;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T16:04:24;users_messages_email_Unsubscribe;Rgg5iL9Gs;1666800181;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T16:14:43;users_messages_email_Unsubscribe;Mf17x46mP;1666800796;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T16:32:11;users_messages_email_Unsubscribe;pv6tG8JL8;1666801639;Europe/Paris;NULL;NULL;NULL;67b96876-5f66-4fb8-a2e3-cdc577087715;WELC_v1;56266747-281e-483a-b9f0-df8a9c975455;WELC;9b391226-5719-4551-bf31-316a88c1c17b;WELC_1j_email1;NULL;63595993a48ea7f86ce18a937b26c152;NULL
2022-10-26T16:37:14;users_messages_email_Unsubscribe;JoruMyC3kZ;1666802038;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T16:55:24;users_messages_email_Unsubscribe;_44tIpCMb;1666803118;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T17:05:34;users_messages_email_Unsubscribe;_44tIpCMb;1666803867;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T17:53:54;users_messages_email_Unsubscribe;1L0rfdQg9;1666806595;Europe/Paris;NULL;NULL;NULL;b6ac6fc3-3903-4e2d-9582-a8e48efe1c55;PREV_churn-otherclt_v2;cc8bb31e-5586-4656-a8b6-e122c8f738fe;PREV_churn-otherclt_v2;d5c1d31d-b444-40fc-adaf-4086a912773d;PREV_Email-1_other;NULL;635952976a25eabfb5be2c634a24df19;NULL
2022-10-26T18:42:12;users_messages_email_Unsubscribe;Rgg5iL9Gs;1666809542;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T19:35:56;users_messages_email_Unsubscribe;1L0rfdQg9;1666812737;Europe/Paris;NULL;NULL;NULL;b6ac6fc3-3903-4e2d-9582-a8e48efe1c55;PREV_churn-otherclt_v2;cc8bb31e-5586-4656-a8b6-e122c8f738fe;PREV_churn-otherclt_v2;d5c1d31d-b444-40fc-adaf-4086a912773d;PREV_Email-1_other;NULL;635952976a25eabfb5be2c634a24df19;NULL
2022-10-26T21:31:00;users_messages_email_Unsubscribe;I7DV_1vdC;1666819587;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T21:59:52;users_messages_email_Unsubscribe;qHrSHq6Ym;1666821413;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-26T23:12:46;users_messages_email_Unsubscribe;YNcORRgVw;1666825728;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-27T07:04:11;users_messages_email_Unsubscribe;A492gXncQ;1666853978;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-27T07:42:59;users_messages_email_Unsubscribe;#NOM?;1666856308;Europe/Paris;NULL;NULL;NULL;2dd46737-523c-4950-bb5d-8608f5dead78;ABAN_v3.0;e097111d-e0f6-466d-848e-f5bd687250c6;ABAN_v3.0_1h;50009a3a-da36-4257-ac70-6a5bf124b43f;ABAN_Email-2_existing;NULL;635a2ce8031309648519cbc39f8cd5c7;NULL
2022-10-27T09:45:41;users_messages_email_Unsubscribe;OnYpZxAai;1666863666;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-27T09:14:51;users_messages_email_Unsubscribe;PeFOZ4Es5;1666862002;Europe/Paris;NULL;NULL;NULL;67b96876-5f66-4fb8-a2e3-cdc577087715;WELC_v1;56266747-281e-483a-b9f0-df8a9c975455;WELC;9b391226-5719-4551-bf31-316a88c1c17b;WELC_1j_email1;NULL;6356c4a3826a2880f44c1863a99445c1;NULL
2022-10-27T09:40:31;users_messages_email_Unsubscribe;VVXBipZh6;1666863360;Europe/Paris;NULL;NULL;NULL;9370b770-4dd2-4eb3-9ad0-2e86e0f86cb9;ONBO_parrainage/autres_v1;a8f053d6-8c6d-475b-bad8-cde5ac08e615;ONBO;6120cbdb-cdad-4451-897b-a5e2d1b755c9;ONBO_Email-socialproof_parrainage_1;NULL;635a50df1fdaf007ad593f24c450e70a;NULL
2022-10-27T16:10:36;users_messages_email_Unsubscribe;YNcORRgVw;1666886866;Europe/Paris;08d707cb-3ba8-4705-9ad8-7fa3d90e846c;261022_PROM_S43_E_v1;d7d2cb17-a99b-491a-845c-3c11365085a0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6359527a31c652b85a99fb86788b0a6d;NULL
2022-10-28T09:37:29;users_messages_email_Unsubscribe;T9GizaLrL;1666949572;NULL;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T09:52:01;users_messages_email_Unsubscribe;rw0hZAVU7;1666950668;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T09:31:38;users_messages_email_Unsubscribe;hRGZSYeQw;1666949464;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T08:38:33;users_messages_email_Unsubscribe;uF4maabbU;1666946166;Europe/Paris;d38de024-b757-4b1f-9529-f77ecd5d7a7c;21052022_NEWS_TomateMozza_E_V1 (conso tomate);f627fb26-fa3a-4611-84e4-65e0bdbc47e9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6288aa123e297382b63735ed947ae392;NULL
2022-10-28T09:40:07;users_messages_email_Unsubscribe;GCqvhmlVy;1666949964;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T09:50:14;users_messages_email_Unsubscribe;VAcCUv_cq;1666950381;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T09:36:38;users_messages_email_Unsubscribe;kWZOkXsJM;1666949610;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T10:20:44;users_messages_email_Unsubscribe;-4Sj4W63m;1666952296;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T11:18:45;users_messages_email_Unsubscribe;O9E62JmHTq;1666955667;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T11:34:48;users_messages_email_Unsubscribe;Gk2oYvV2AQ;1666956700;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T11:49:03;users_messages_email_Unsubscribe;ttDVyVRN9;1666957699;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T12:25:46;users_messages_email_Unsubscribe;ZbPaJK1EF;1666959787;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-28T15:48:58;users_messages_email_Unsubscribe;NIi1aLpTl8;1666972055;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;2cddee68-59ad-41ca-b33b-fa266a1064a9;ONBO_Email-USP_online;NULL;635ba258dd6e48c64077b035151526aa;NULL
2022-10-29T05:06:31;users_messages_email_Unsubscribe;gQQxd6Ckn;1667019815;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-29T07:45:25;users_messages_email_Unsubscribe;ssHeeInYu;1667029500;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-29T14:17:07;users_messages_email_Unsubscribe;AKTDbTAYB;1667052721;NULL;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-29T16:32:13;users_messages_email_Unsubscribe;g8UJhCxmA;1667061074;Europe/Paris;NULL;NULL;NULL;b6ac6fc3-3903-4e2d-9582-a8e48efe1c55;PREV_churn-otherclt_v2;cc8bb31e-5586-4656-a8b6-e122c8f738fe;PREV_churn-otherclt_v2;d5c1d31d-b444-40fc-adaf-4086a912773d;PREV_Email-1_other;NULL;635d47089ee3b1a4ebc48f5c901b3a75;NULL
2022-10-30T09:43:52;users_messages_email_Unsubscribe;EzXx9qc3b;1667122869;Europe/Paris;NULL;NULL;NULL;a49ecc19-cdb6-41f9-8638-1314fa239ec7;ONBO_online/offline_v1;00265cbb-1c0c-4988-8da4-746f63d19dd2;ONBO;3b304ecd-180f-4bcf-a7d1-9b3c04b6eba0;ONBO_Email-socialproof_offline_1;NULL;635e456095c8bc998e532a25db704c74;NULL
2022-10-31T06:45:28;users_messages_email_Unsubscribe;K5RZdNsyw;1667198425;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-10-31T10:36:54;users_messages_email_Unsubscribe;6K8c6mS-4;1667212570;Europe/Paris;59d09e41-6e3b-41bc-a44d-7efb9d4dc9fd;121022_PROM_S41_E_v1;1c36f464-0fc3-4dba-82d0-65ea9c09cd8f;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6346dd7a1b930bd70e01c430f00bf18e;NULL
2022-11-01T07:03:51;users_messages_email_Unsubscribe;Tzv3ZqLIt;1667285943;Europe/Paris;NULL;NULL;NULL;fabd8619-e87e-4e34-a708-bc6d7d5b8a67;PREV_churn-topclt_v2;13594e70-c131-44be-96fd-87a489acdad1;PREV;d14c3cd7-c125-4536-ac47-a2457ab83dba;PREV_Email-relanceincentive;NULL;635fec7af78076f7125087e023e1ac89;NULL
2022-11-01T17:31:02;users_messages_email_Unsubscribe;FlN5Jl5cuS;1667323705;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-11-02T10:20:58;users_messages_email_Unsubscribe;yBzsHdE0l;1667384378;NULL;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-11-02T15:17:30;users_messages_email_Unsubscribe;ulg5rsDOy;1667401973;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-11-02T20:41:38;users_messages_email_Unsubscribe;EpW3MW-zm;1667421682;Europe/Paris;NULL;NULL;NULL;fabd8619-e87e-4e34-a708-bc6d7d5b8a67;PREV_churn-topclt_v2;13594e70-c131-44be-96fd-87a489acdad1;PREV;9b0e3581-a33e-4e96-a27d-5fa5ef51e5b7;PREV_Email-1;NULL;63629b254f2567bc2384e3e9d001a815;NULL
2022-11-03T06:14:46;users_messages_email_Unsubscribe;EpW3MW-zm;1667455884;Europe/Paris;NULL;NULL;NULL;fabd8619-e87e-4e34-a708-bc6d7d5b8a67;PREV_churn-topclt_v2;13594e70-c131-44be-96fd-87a489acdad1;PREV;9b0e3581-a33e-4e96-a27d-5fa5ef51e5b7;PREV_Email-1;NULL;63629b254f2567bc2384e3e9d001a815;NULL
2022-11-03T07:21:08;users_messages_email_Unsubscribe;Uzki08wry;1667460030;Europe/Paris;2ad9b77f-9dae-41f4-8989-56306f8ea385;281022_NEWS_avezvousdeja_E_v1;5b522c9c-d30b-41e6-8f5d-4a9e7f9f10f8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;635ba11bec3af687be9da90e1cb078ab;NULL
2022-11-03T08:45:20;users_messages_email_Unsubscribe;zU4o3iGJcX;1667464901;Europe/Paris;403ca41e-036f-46d6-9669-981845ff8e31;101022_NEWS_semainegout_E_v1;49091289-abea-418b-9981-e58af87bdaf8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;63442c6ae5f9a90e34e5d29b9891ceeb;NULL
2022-11-03T11:32:12;users_messages_email_Unsubscribe;Lbh3meXpM;1667475075;Europe/Paris;NULL;NULL;NULL;67b96876-5f66-4fb8-a2e3-cdc577087715;WELC_v1;56266747-281e-483a-b9f0-df8a9c975455;WELC;9b391226-5719-4551-bf31-316a88c1c17b;WELC_1j_email1;NULL;6363a6264a650aeb3d85dc33096d56ad;NULL
